statecode,ratingarea,age,premiumrate
MO,Rating Area 9,26,84.50
MO,Rating Area 9,27,85.66
MO,Rating Area 9,28,87.53
MO,Rating Area 9,29,89.07
MO,Rating Area 9,30,89.85
MO,Rating Area 9,31,91.00
MO,Rating Area 9,32,92.16
MO,Rating Area 9,33,92.88
MO,Rating Area 9,34,93.65
MO,Rating Area 9,35,94.03
MO,Rating Area 9,36,94.42
MO,Rating Area 9,37,94.80
MO,Rating Area 9,38,95.19
MO,Rating Area 9,39,95.96
MO,Rating Area 9,40,96.73
MO,Rating Area 9,41,97.89
MO,Rating Area 9,42,98.99
MO,Rating Area 9,43,100.53
MO,Rating Area 9,44,102.46
MO,Rating Area 9,45,104.72
MO,Rating Area 9,46,107.42
MO,Rating Area 9,47,110.45
MO,Rating Area 9,48,113.92
MO,Rating Area 9,49,117.34
MO,Rating Area 9,50,121.19
MO,Rating Area 9,51,124.99
MO,Rating Area 9,52,129.18
MO,Rating Area 9,53,133.42
MO,Rating Area 9,54,138.00
MO,Rating Area 9,55,142.91
MO,Rating Area 9,56,147.73
MO,Rating Area 9,57,151.64
MO,Rating Area 9,58,154.93
MO,Rating Area 9,59,156.54
MO,Rating Area 9,60,159.05
MO,Rating Area 9,61,160.46
MO,Rating Area 9,62,161.28
MO,Rating Area 9,63,162.31
MO,Rating Area 9,64,162.93
MO,Rating Area 9,65,163.74
MS,Rating Area 1,20,25.72
MS,Rating Area 1,21,25.37
MS,Rating Area 1,22,25.37
MS,Rating Area 1,23,25.37
MS,Rating Area 1,24,25.37
MS,Rating Area 1,25,25.37
MS,Rating Area 1,26,25.75
MS,Rating Area 1,27,25.77
MS,Rating Area 1,28,25.77
MS,Rating Area 1,29,25.77
MS,Rating Area 1,30,25.77
MS,Rating Area 1,31,25.77
MS,Rating Area 1,32,25.77
MS,Rating Area 1,33,25.77
MS,Rating Area 1,34,25.77
MS,Rating Area 1,35,25.77
MS,Rating Area 1,36,25.77
MS,Rating Area 1,37,25.77
MS,Rating Area 1,38,25.77
MS,Rating Area 1,39,25.77
MS,Rating Area 1,40,25.77
MS,Rating Area 1,41,25.77
MS,Rating Area 1,42,25.77
MS,Rating Area 1,43,25.77
MS,Rating Area 1,44,25.77
MS,Rating Area 1,45,25.77
MS,Rating Area 1,46,25.77
MS,Rating Area 1,47,25.77
MS,Rating Area 1,48,25.77
MS,Rating Area 1,49,25.77
MS,Rating Area 1,50,25.77
MS,Rating Area 1,51,25.77
MS,Rating Area 1,52,25.77
MS,Rating Area 1,53,25.77
MS,Rating Area 1,54,25.77
MS,Rating Area 1,55,26.93
MS,Rating Area 1,56,26.93
MS,Rating Area 1,57,26.93
MS,Rating Area 1,58,26.93
MS,Rating Area 1,59,26.93
MS,Rating Area 1,60,26.93
MS,Rating Area 1,61,26.93
MS,Rating Area 1,62,26.93
MS,Rating Area 1,63,26.93
MS,Rating Area 1,64,26.93
MS,Rating Area 1,65,28.54
MS,Rating Area 2,20,25.72
MS,Rating Area 2,21,25.37
MS,Rating Area 2,22,25.37
MS,Rating Area 2,23,25.37
MS,Rating Area 2,24,25.37
MS,Rating Area 2,25,25.37
MS,Rating Area 2,26,25.75
MS,Rating Area 2,27,25.77
MS,Rating Area 2,28,25.77
MS,Rating Area 2,29,25.77
MS,Rating Area 2,30,25.77
MS,Rating Area 2,31,25.77
MS,Rating Area 2,32,25.77
MS,Rating Area 2,33,25.77
MS,Rating Area 2,34,25.77
MS,Rating Area 2,35,25.77
MS,Rating Area 2,36,25.77
MS,Rating Area 2,37,25.77
MS,Rating Area 2,38,25.77
MS,Rating Area 2,39,25.77
MS,Rating Area 2,40,25.77
MS,Rating Area 2,41,25.77
MS,Rating Area 2,42,25.77
MS,Rating Area 2,43,25.77
MS,Rating Area 2,44,25.77
MS,Rating Area 2,45,25.77
MS,Rating Area 2,46,25.77
MS,Rating Area 2,47,25.77
MS,Rating Area 2,48,25.77
MS,Rating Area 2,49,25.77
MS,Rating Area 2,50,25.77
MS,Rating Area 2,51,25.77
MS,Rating Area 2,52,25.77
MS,Rating Area 2,53,25.77
MS,Rating Area 2,54,25.77
MS,Rating Area 2,55,26.93
MS,Rating Area 2,56,26.93
MS,Rating Area 2,57,26.93
MS,Rating Area 2,58,26.93
MS,Rating Area 2,59,26.93
MS,Rating Area 2,60,26.93
MS,Rating Area 2,61,26.93
MS,Rating Area 2,62,26.93
MS,Rating Area 2,63,26.93
MS,Rating Area 2,64,26.93
MS,Rating Area 2,65,28.54
MS,Rating Area 3,20,25.99
MS,Rating Area 3,21,25.62
MS,Rating Area 3,22,25.62
MS,Rating Area 3,23,25.62
MS,Rating Area 3,24,25.62
MS,Rating Area 3,25,25.62
MS,Rating Area 3,26,26.01
MS,Rating Area 3,27,26.03
MS,Rating Area 3,28,26.03
MS,Rating Area 3,29,26.03
MS,Rating Area 3,30,26.03
MS,Rating Area 3,31,26.03
MS,Rating Area 3,32,26.03
MS,Rating Area 3,33,26.03
MS,Rating Area 3,34,26.03
MS,Rating Area 3,35,26.03
MS,Rating Area 3,36,26.03
MS,Rating Area 3,37,26.03
MS,Rating Area 3,38,26.03
MS,Rating Area 3,39,26.03
MS,Rating Area 3,40,26.03
MS,Rating Area 3,41,26.03
MS,Rating Area 3,42,26.03
MS,Rating Area 3,43,26.03
MS,Rating Area 3,44,26.03
MS,Rating Area 3,45,26.03
MS,Rating Area 3,46,26.03
MS,Rating Area 3,47,26.03
MS,Rating Area 3,48,26.03
MS,Rating Area 3,49,26.03
MS,Rating Area 3,50,26.03
MS,Rating Area 3,51,26.03
MS,Rating Area 3,52,26.03
MS,Rating Area 3,53,26.03
MS,Rating Area 3,54,26.03
MS,Rating Area 3,55,27.20
MS,Rating Area 3,56,27.20
MS,Rating Area 3,57,27.20
MS,Rating Area 3,58,27.20
MS,Rating Area 3,59,27.20
MS,Rating Area 3,60,27.20
MS,Rating Area 3,61,27.20
MS,Rating Area 3,62,27.20
MS,Rating Area 3,63,27.20
MS,Rating Area 3,64,27.20
MS,Rating Area 3,65,28.81
MS,Rating Area 4,20,25.90
MS,Rating Area 4,21,25.54
MS,Rating Area 4,22,25.54
MS,Rating Area 4,23,25.54
MS,Rating Area 4,24,25.54
MS,Rating Area 4,25,25.54
MS,Rating Area 4,26,25.93
MS,Rating Area 4,27,25.95
MS,Rating Area 4,28,25.95
MS,Rating Area 4,29,25.95
MS,Rating Area 4,30,25.95
MS,Rating Area 4,31,25.95
MS,Rating Area 4,32,25.95
MS,Rating Area 4,33,25.95
MS,Rating Area 4,34,25.95
MS,Rating Area 4,35,25.95
MS,Rating Area 4,36,25.95
MS,Rating Area 4,37,25.95
MS,Rating Area 4,38,25.95
MS,Rating Area 4,39,25.95
MS,Rating Area 4,40,25.95
MS,Rating Area 4,41,25.95
MS,Rating Area 4,42,25.95
MS,Rating Area 4,43,25.95
MS,Rating Area 4,44,25.95
MS,Rating Area 4,45,25.95
MS,Rating Area 4,46,25.95
MS,Rating Area 4,47,25.95
MS,Rating Area 4,48,25.95
MS,Rating Area 4,49,25.95
MS,Rating Area 4,50,25.95
MS,Rating Area 4,51,25.95
MS,Rating Area 4,52,25.95
MS,Rating Area 4,53,25.95
MS,Rating Area 4,54,25.95
MS,Rating Area 4,55,27.11
MS,Rating Area 4,56,27.11
MS,Rating Area 4,57,27.11
MS,Rating Area 4,58,27.11
MS,Rating Area 4,59,27.11
MS,Rating Area 4,60,27.11
MS,Rating Area 4,61,27.11
MS,Rating Area 4,62,27.11
MS,Rating Area 4,63,27.11
MS,Rating Area 4,64,27.11
MS,Rating Area 4,65,28.72
MS,Rating Area 5,20,25.90
MS,Rating Area 5,21,25.54
MS,Rating Area 5,22,25.54
MS,Rating Area 5,23,25.54
MS,Rating Area 5,24,25.54
MS,Rating Area 5,25,25.54
MS,Rating Area 5,26,25.93
MS,Rating Area 5,27,25.95
MS,Rating Area 5,28,25.95
MS,Rating Area 5,29,25.95
MS,Rating Area 5,30,25.95
MS,Rating Area 5,31,25.95
MS,Rating Area 5,32,25.95
MS,Rating Area 5,33,25.95
MS,Rating Area 5,34,25.95
MS,Rating Area 5,35,25.95
MS,Rating Area 5,36,25.95
MS,Rating Area 5,37,25.95
MS,Rating Area 5,38,25.95
MS,Rating Area 5,39,25.95
MS,Rating Area 5,40,25.95
MS,Rating Area 5,41,25.95
MS,Rating Area 5,42,25.95
MS,Rating Area 5,43,25.95
MS,Rating Area 5,44,25.95
MS,Rating Area 5,45,25.95
MS,Rating Area 5,46,25.95
MS,Rating Area 5,47,25.95
MS,Rating Area 5,48,25.95
MS,Rating Area 5,49,25.95
MS,Rating Area 5,50,25.95
MS,Rating Area 5,51,25.95
MS,Rating Area 5,52,25.95
MS,Rating Area 5,53,25.95
MS,Rating Area 5,54,25.95
MS,Rating Area 5,55,27.11
MS,Rating Area 5,56,27.11
MS,Rating Area 5,57,27.11
MS,Rating Area 5,58,27.11
MS,Rating Area 5,59,27.11
MS,Rating Area 5,60,27.11
MS,Rating Area 5,61,27.11
MS,Rating Area 5,62,27.11
MS,Rating Area 5,63,27.11
MS,Rating Area 5,64,27.11
MS,Rating Area 5,65,28.72
MS,Rating Area 6,20,25.74
MS,Rating Area 6,21,25.40
MS,Rating Area 6,22,25.40
MS,Rating Area 6,23,25.40
MS,Rating Area 6,24,25.40
MS,Rating Area 6,25,25.40
MS,Rating Area 6,26,25.78
MS,Rating Area 6,27,25.80
MS,Rating Area 6,28,25.80
MS,Rating Area 6,29,25.80
MS,Rating Area 6,30,25.80
MS,Rating Area 6,31,25.80
MS,Rating Area 6,32,25.80
MS,Rating Area 6,33,25.80
MS,Rating Area 6,34,25.80
MS,Rating Area 6,35,25.80
MS,Rating Area 6,36,25.80
MS,Rating Area 6,37,25.80
MS,Rating Area 6,38,25.80
MS,Rating Area 6,39,25.80
MS,Rating Area 6,40,25.80
MS,Rating Area 6,41,25.80
MS,Rating Area 6,42,25.80
MS,Rating Area 6,43,25.80
MS,Rating Area 6,44,25.80
MS,Rating Area 6,45,25.80
MS,Rating Area 6,46,25.80
MS,Rating Area 6,47,25.80
MS,Rating Area 6,48,25.80
MS,Rating Area 6,49,25.80
MS,Rating Area 6,50,25.80
MS,Rating Area 6,51,25.80
MS,Rating Area 6,52,25.80
MS,Rating Area 6,53,25.80
MS,Rating Area 6,54,25.80
MS,Rating Area 6,55,26.96
MS,Rating Area 6,56,26.96
MS,Rating Area 6,57,26.96
MS,Rating Area 6,58,26.96
MS,Rating Area 6,59,26.96
MS,Rating Area 6,60,26.96
MS,Rating Area 6,61,26.96
MS,Rating Area 6,62,26.96
MS,Rating Area 6,63,26.96
MS,Rating Area 6,64,26.96
MS,Rating Area 6,65,28.57
MT,Rating Area 1,20,119.86
MT,Rating Area 1,21,194.72
MT,Rating Area 1,22,194.72
MT,Rating Area 1,23,194.72
MT,Rating Area 1,24,194.72
MT,Rating Area 1,25,195.70
MT,Rating Area 1,26,199.54
MT,Rating Area 1,27,203.93
MT,Rating Area 1,28,211.08
MT,Rating Area 1,29,216.98
MT,Rating Area 1,30,220.37
MT,Rating Area 1,31,224.77
MT,Rating Area 1,32,229.20
MT,Rating Area 1,33,231.96
MT,Rating Area 1,34,234.90
MT,Rating Area 1,35,236.80
MT,Rating Area 1,36,238.31
MT,Rating Area 1,37,239.74
MT,Rating Area 1,38,241.21
MT,Rating Area 1,39,244.13
MT,Rating Area 1,40,247.65
MT,Rating Area 1,41,252.07
MT,Rating Area 1,42,256.33
MT,Rating Area 1,43,262.20
MT,Rating Area 1,44,269.58
MT,Rating Area 1,45,278.67
MT,Rating Area 1,46,289.02
MT,Rating Area 1,47,300.59
MT,Rating Area 1,48,313.81
MT,Rating Area 1,49,326.88
MT,Rating Area 1,50,341.82
MT,Rating Area 1,51,356.34
MT,Rating Area 1,52,372.36
MT,Rating Area 1,53,388.43
MT,Rating Area 1,54,404.74
MT,Rating Area 1,55,420.75
MT,Rating Area 1,56,437.40
MT,Rating Area 1,57,453.02
MT,Rating Area 1,58,467.98
MT,Rating Area 1,59,474.74
MT,Rating Area 1,60,487.98
MT,Rating Area 1,61,499.02
MT,Rating Area 1,62,506.01
MT,Rating Area 1,63,514.37
MT,Rating Area 1,64,519.01
MT,Rating Area 1,65,519.52
MT,Rating Area 2,20,120.28
MT,Rating Area 2,21,195.59
MT,Rating Area 2,22,195.59
MT,Rating Area 2,23,195.59
MT,Rating Area 2,24,195.59
MT,Rating Area 2,25,196.58
MT,Rating Area 2,26,200.43
MT,Rating Area 2,27,204.87
MT,Rating Area 2,28,212.08
MT,Rating Area 2,29,218.00
MT,Rating Area 2,30,221.36
MT,Rating Area 2,31,225.81
MT,Rating Area 2,32,230.25
MT,Rating Area 2,33,233.05
MT,Rating Area 2,34,235.99
MT,Rating Area 2,35,237.89
MT,Rating Area 2,36,239.39
MT,Rating Area 2,37,240.88
MT,Rating Area 2,38,242.32
MT,Rating Area 2,39,245.32
MT,Rating Area 2,40,248.84
MT,Rating Area 2,41,253.26
MT,Rating Area 2,42,257.51
MT,Rating Area 2,43,263.41
MT,Rating Area 2,44,270.82
MT,Rating Area 2,45,280.02
MT,Rating Area 2,46,290.36
MT,Rating Area 2,47,302.03
MT,Rating Area 2,48,315.32
MT,Rating Area 2,49,328.46
MT,Rating Area 2,50,343.46
MT,Rating Area 2,51,358.07
MT,Rating Area 2,52,374.17
MT,Rating Area 2,53,389.87
MT,Rating Area 2,54,405.82
MT,Rating Area 2,55,421.82
MT,Rating Area 2,56,438.02
MT,Rating Area 2,57,453.39
MT,Rating Area 2,58,468.66
MT,Rating Area 2,59,475.74
MT,Rating Area 2,60,489.80
MT,Rating Area 2,61,500.84
MT,Rating Area 2,62,507.54
MT,Rating Area 2,63,515.49
MT,Rating Area 2,64,519.71
MT,Rating Area 2,65,520.21
MT,Rating Area 3,20,117.86
MT,Rating Area 3,21,191.37
MT,Rating Area 3,22,191.37
MT,Rating Area 3,23,191.37
MT,Rating Area 3,24,191.37
MT,Rating Area 3,25,192.34
MT,Rating Area 3,26,196.06
MT,Rating Area 3,27,200.39
MT,Rating Area 3,28,207.44
MT,Rating Area 3,29,213.24
MT,Rating Area 3,30,216.53
MT,Rating Area 3,31,220.89
MT,Rating Area 3,32,225.21
MT,Rating Area 3,33,227.91
MT,Rating Area 3,34,230.78
MT,Rating Area 3,35,232.73
MT,Rating Area 3,36,234.11
MT,Rating Area 3,37,235.59
MT,Rating Area 3,38,237.03
MT,Rating Area 3,39,239.90
MT,Rating Area 3,40,243.41
MT,Rating Area 3,41,247.72
MT,Rating Area 3,42,251.87
MT,Rating Area 3,43,257.63
MT,Rating Area 3,44,264.85
MT,Rating Area 3,45,273.83
MT,Rating Area 3,46,283.94
MT,Rating Area 3,47,295.33
MT,Rating Area 3,48,308.33
MT,Rating Area 3,49,321.12
MT,Rating Area 3,50,335.84
MT,Rating Area 3,51,350.09
MT,Rating Area 3,52,365.78
MT,Rating Area 3,53,381.65
MT,Rating Area 3,54,398.23
MT,Rating Area 3,55,414.15
MT,Rating Area 3,56,430.76
MT,Rating Area 3,57,446.69
MT,Rating Area 3,58,461.98
MT,Rating Area 3,59,468.91
MT,Rating Area 3,60,482.13
MT,Rating Area 3,61,493.10
MT,Rating Area 3,62,500.19
MT,Rating Area 3,63,508.70
MT,Rating Area 3,64,513.61
MT,Rating Area 3,65,514.12
MT,Rating Area 4,20,118.34
MT,Rating Area 4,21,192.22
MT,Rating Area 4,22,192.22
MT,Rating Area 4,23,192.22
MT,Rating Area 4,24,192.22
MT,Rating Area 4,25,193.16
MT,Rating Area 4,26,196.95
MT,Rating Area 4,27,201.31
MT,Rating Area 4,28,208.36
MT,Rating Area 4,29,214.18
MT,Rating Area 4,30,217.52
MT,Rating Area 4,31,221.88
MT,Rating Area 4,32,226.20
MT,Rating Area 4,33,228.93
MT,Rating Area 4,34,231.87
MT,Rating Area 4,35,233.75
MT,Rating Area 4,36,235.18
MT,Rating Area 4,37,236.66
MT,Rating Area 4,38,238.11
MT,Rating Area 4,39,241.01
MT,Rating Area 4,40,244.45
MT,Rating Area 4,41,248.86
MT,Rating Area 4,42,252.98
MT,Rating Area 4,43,258.81
MT,Rating Area 4,44,266.06
MT,Rating Area 4,45,275.08
MT,Rating Area 4,46,285.24
MT,Rating Area 4,47,296.68
MT,Rating Area 4,48,309.71
MT,Rating Area 4,49,322.62
MT,Rating Area 4,50,337.37
MT,Rating Area 4,51,351.67
MT,Rating Area 4,52,367.48
MT,Rating Area 4,53,383.39
MT,Rating Area 4,54,399.63
MT,Rating Area 4,55,415.44
MT,Rating Area 4,56,431.97
MT,Rating Area 4,57,447.65
MT,Rating Area 4,58,463.22
MT,Rating Area 4,59,470.28
MT,Rating Area 4,60,483.86
MT,Rating Area 4,61,494.89
MT,Rating Area 4,62,501.86
MT,Rating Area 4,63,510.17
MT,Rating Area 4,64,514.87
MT,Rating Area 4,65,515.37
NC,Rating Area 1,20,74.47
NC,Rating Area 1,21,142.74
NC,Rating Area 1,22,142.74
NC,Rating Area 1,23,142.74
NC,Rating Area 1,24,142.74
NC,Rating Area 1,25,142.26
NC,Rating Area 1,26,144.16
NC,Rating Area 1,27,146.25
NC,Rating Area 1,28,149.65
NC,Rating Area 1,29,152.44
NC,Rating Area 1,30,153.83
NC,Rating Area 1,31,155.92
NC,Rating Area 1,32,158.01
NC,Rating Area 1,33,159.32
NC,Rating Area 1,34,160.71
NC,Rating Area 1,35,161.52
NC,Rating Area 1,36,162.21
NC,Rating Area 1,37,162.91
NC,Rating Area 1,38,163.61
NC,Rating Area 1,39,165.00
NC,Rating Area 1,40,166.40
NC,Rating Area 1,41,168.49
NC,Rating Area 1,42,170.49
NC,Rating Area 1,43,173.28
NC,Rating Area 1,44,176.76
NC,Rating Area 1,45,181.12
NC,Rating Area 1,46,186.00
NC,Rating Area 1,47,191.49
NC,Rating Area 1,48,197.76
NC,Rating Area 1,49,203.95
NC,Rating Area 1,50,210.70
NC,Rating Area 1,51,216.57
NC,Rating Area 1,52,222.08
NC,Rating Area 1,53,227.31
NC,Rating Area 1,54,232.91
NC,Rating Area 1,55,238.62
NC,Rating Area 1,56,243.10
NC,Rating Area 1,57,247.00
NC,Rating Area 1,58,250.97
NC,Rating Area 1,59,252.58
NC,Rating Area 1,60,254.84
NC,Rating Area 1,61,256.01
NC,Rating Area 1,62,256.56
NC,Rating Area 1,63,257.19
NC,Rating Area 1,64,257.58
NC,Rating Area 1,65,258.13
NC,Rating Area 10,20,77.83
NC,Rating Area 10,21,148.70
NC,Rating Area 10,22,148.70
NC,Rating Area 10,23,148.70
NC,Rating Area 10,24,148.70
NC,Rating Area 10,25,148.25
NC,Rating Area 10,26,150.29
NC,Rating Area 10,27,152.54
NC,Rating Area 10,28,156.19
NC,Rating Area 10,29,159.19
NC,Rating Area 10,30,160.68
NC,Rating Area 10,31,162.93
NC,Rating Area 10,32,165.18
NC,Rating Area 10,33,166.59
NC,Rating Area 10,34,168.08
NC,Rating Area 10,35,168.94
NC,Rating Area 10,36,169.69
NC,Rating Area 10,37,170.44
NC,Rating Area 10,38,171.18
NC,Rating Area 10,39,172.68
NC,Rating Area 10,40,174.18
NC,Rating Area 10,41,176.43
NC,Rating Area 10,42,178.58
NC,Rating Area 10,43,181.58
NC,Rating Area 10,44,185.33
NC,Rating Area 10,45,189.99
NC,Rating Area 10,46,195.24
NC,Rating Area 10,47,201.14
NC,Rating Area 10,48,207.82
NC,Rating Area 10,49,213.85
NC,Rating Area 10,50,219.56
NC,Rating Area 10,51,224.64
NC,Rating Area 10,52,230.20
NC,Rating Area 10,53,235.51
NC,Rating Area 10,54,240.31
NC,Rating Area 10,55,244.94
NC,Rating Area 10,56,249.01
NC,Rating Area 10,57,252.45
NC,Rating Area 10,58,254.62
NC,Rating Area 10,59,255.31
NC,Rating Area 10,60,256.33
NC,Rating Area 10,61,257.15
NC,Rating Area 10,62,257.69
NC,Rating Area 10,63,258.14
NC,Rating Area 10,64,258.30
NC,Rating Area 10,65,258.87
NC,Rating Area 11,20,90.30
NC,Rating Area 11,21,167.52
NC,Rating Area 11,22,167.52
NC,Rating Area 11,23,167.52
NC,Rating Area 11,24,167.52
NC,Rating Area 11,25,167.10
NC,Rating Area 11,26,169.57
NC,Rating Area 11,27,172.34
NC,Rating Area 11,28,176.86
NC,Rating Area 11,29,180.56
NC,Rating Area 11,30,182.41
NC,Rating Area 11,31,185.19
NC,Rating Area 11,32,187.96
NC,Rating Area 11,33,189.70
NC,Rating Area 11,34,191.55
NC,Rating Area 11,35,192.59
NC,Rating Area 11,36,193.51
NC,Rating Area 11,37,194.44
NC,Rating Area 11,38,195.36
NC,Rating Area 11,39,197.21
NC,Rating Area 11,40,199.07
NC,Rating Area 11,41,201.84
NC,Rating Area 11,42,204.50
NC,Rating Area 11,43,208.21
NC,Rating Area 11,44,212.83
NC,Rating Area 11,45,218.55
NC,Rating Area 11,46,225.03
NC,Rating Area 11,47,232.32
NC,Rating Area 11,48,240.65
NC,Rating Area 11,49,248.45
NC,Rating Area 11,50,256.56
NC,Rating Area 11,51,263.69
NC,Rating Area 11,52,270.57
NC,Rating Area 11,53,277.13
NC,Rating Area 11,54,283.58
NC,Rating Area 11,55,289.97
NC,Rating Area 11,56,295.10
NC,Rating Area 11,57,299.35
NC,Rating Area 11,58,302.66
NC,Rating Area 11,59,303.96
NC,Rating Area 11,60,305.97
NC,Rating Area 11,61,306.96
NC,Rating Area 11,62,307.45
NC,Rating Area 11,63,307.96
NC,Rating Area 11,64,308.15
NC,Rating Area 11,65,308.68
NC,Rating Area 12,20,74.21
NC,Rating Area 12,21,143.25
NC,Rating Area 12,22,143.25
NC,Rating Area 12,23,143.25
NC,Rating Area 12,24,143.25
NC,Rating Area 12,25,142.77
NC,Rating Area 12,26,144.70
NC,Rating Area 12,27,146.84
NC,Rating Area 12,28,150.31
NC,Rating Area 12,29,153.16
NC,Rating Area 12,30,154.58
NC,Rating Area 12,31,156.71
NC,Rating Area 12,32,158.85
NC,Rating Area 12,33,160.19
NC,Rating Area 12,34,161.61
NC,Rating Area 12,35,162.43
NC,Rating Area 12,36,163.14
NC,Rating Area 12,37,163.85
NC,Rating Area 12,38,164.56
NC,Rating Area 12,39,165.99
NC,Rating Area 12,40,167.41
NC,Rating Area 12,41,169.55
NC,Rating Area 12,42,171.59
NC,Rating Area 12,43,174.44
NC,Rating Area 12,44,178.00
NC,Rating Area 12,45,182.45
NC,Rating Area 12,46,187.43
NC,Rating Area 12,47,193.04
NC,Rating Area 12,48,199.45
NC,Rating Area 12,49,205.75
NC,Rating Area 12,50,212.33
NC,Rating Area 12,51,217.82
NC,Rating Area 12,52,223.19
NC,Rating Area 12,53,228.53
NC,Rating Area 12,54,234.05
NC,Rating Area 12,55,239.44
NC,Rating Area 12,56,243.64
NC,Rating Area 12,57,247.54
NC,Rating Area 12,58,251.20
NC,Rating Area 12,59,252.54
NC,Rating Area 12,60,254.24
NC,Rating Area 12,61,255.17
NC,Rating Area 12,62,255.68
NC,Rating Area 12,63,256.33
NC,Rating Area 12,64,256.72
NC,Rating Area 12,65,257.24
NC,Rating Area 13,20,89.49
NC,Rating Area 13,21,165.72
NC,Rating Area 13,22,165.72
NC,Rating Area 13,23,165.72
NC,Rating Area 13,24,165.72
NC,Rating Area 13,25,165.28
NC,Rating Area 13,26,167.70
NC,Rating Area 13,27,170.42
NC,Rating Area 13,28,174.84
NC,Rating Area 13,29,178.46
NC,Rating Area 13,30,180.28
NC,Rating Area 13,31,183.00
NC,Rating Area 13,32,185.72
NC,Rating Area 13,33,187.42
NC,Rating Area 13,34,189.23
NC,Rating Area 13,35,190.25
NC,Rating Area 13,36,191.15
NC,Rating Area 13,37,192.06
NC,Rating Area 13,38,192.97
NC,Rating Area 13,39,194.78
NC,Rating Area 13,40,196.59
NC,Rating Area 13,41,199.31
NC,Rating Area 13,42,201.92
NC,Rating Area 13,43,205.54
NC,Rating Area 13,44,210.08
NC,Rating Area 13,45,215.68
NC,Rating Area 13,46,222.03
NC,Rating Area 13,47,229.17
NC,Rating Area 13,48,237.32
NC,Rating Area 13,49,245.22
NC,Rating Area 13,50,253.49
NC,Rating Area 13,51,260.92
NC,Rating Area 13,52,268.05
NC,Rating Area 13,53,274.65
NC,Rating Area 13,54,281.24
NC,Rating Area 13,55,287.88
NC,Rating Area 13,56,293.43
NC,Rating Area 13,57,298.06
NC,Rating Area 13,58,301.83
NC,Rating Area 13,59,303.27
NC,Rating Area 13,60,305.68
NC,Rating Area 13,61,307.02
NC,Rating Area 13,62,307.61
NC,Rating Area 13,63,308.21
NC,Rating Area 13,64,308.50
NC,Rating Area 13,65,309.02
NC,Rating Area 14,20,75.88
NC,Rating Area 14,21,146.21
NC,Rating Area 14,22,146.21
NC,Rating Area 14,23,146.21
NC,Rating Area 14,24,146.21
NC,Rating Area 14,25,145.74
NC,Rating Area 14,26,147.73
NC,Rating Area 14,27,149.94
NC,Rating Area 14,28,153.52
NC,Rating Area 14,29,156.47
NC,Rating Area 14,30,157.94
NC,Rating Area 14,31,160.15
NC,Rating Area 14,32,162.35
NC,Rating Area 14,33,163.73
NC,Rating Area 14,34,165.21
NC,Rating Area 14,35,166.05
NC,Rating Area 14,36,166.78
NC,Rating Area 14,37,167.52
NC,Rating Area 14,38,168.25
NC,Rating Area 14,39,169.73
NC,Rating Area 14,40,171.20
NC,Rating Area 14,41,173.41
NC,Rating Area 14,42,175.52
NC,Rating Area 14,43,178.46
NC,Rating Area 14,44,182.14
NC,Rating Area 14,45,186.73
NC,Rating Area 14,46,191.88
NC,Rating Area 14,47,197.68
NC,Rating Area 14,48,204.30
NC,Rating Area 14,49,210.38
NC,Rating Area 14,50,216.49
NC,Rating Area 14,51,221.78
NC,Rating Area 14,52,227.25
NC,Rating Area 14,53,232.59
NC,Rating Area 14,54,237.68
NC,Rating Area 14,55,242.68
NC,Rating Area 14,56,246.78
NC,Rating Area 14,57,250.43
NC,Rating Area 14,58,252.99
NC,Rating Area 14,59,253.89
NC,Rating Area 14,60,255.26
NC,Rating Area 14,61,256.08
NC,Rating Area 14,62,256.62
NC,Rating Area 14,63,257.17
NC,Rating Area 14,64,257.38
NC,Rating Area 14,65,257.90
NC,Rating Area 15,20,85.61
NC,Rating Area 15,21,160.62
NC,Rating Area 15,22,160.62
NC,Rating Area 15,23,160.62
NC,Rating Area 15,24,160.62
NC,Rating Area 15,25,160.31
NC,Rating Area 15,26,162.67
NC,Rating Area 15,27,165.33
NC,Rating Area 15,28,169.64
NC,Rating Area 15,29,173.19
NC,Rating Area 15,30,174.96
NC,Rating Area 15,31,177.62
NC,Rating Area 15,32,180.27
NC,Rating Area 15,33,181.93
NC,Rating Area 15,34,183.71
NC,Rating Area 15,35,184.69
NC,Rating Area 15,36,185.57
NC,Rating Area 15,37,186.46
NC,Rating Area 15,38,187.34
NC,Rating Area 15,39,189.12
NC,Rating Area 15,40,190.89
NC,Rating Area 15,41,193.55
